27	1336.81312341	4731	3.09
27	1393.70529207	1749	3.54
27	1434.2878489	425	3.40
27	1457.47447658	818	3.88
27	1490.42827323	100072	3.23    6043.2233
27	1507.10091161	515	3.46
27	1609.45235599	915	3.33
27	1635.05652602	9183	3.00
27	1700.21453881	619	2.91
27	1746.50077964	392	2.72
27	1760.42259382	441	4.35
27	1779.71193151	196099	3.08
27	1823.16730577	900	3.11
27	1854.67134939	202	2.01
27	1905.26449696	233	3.67
27	1959.50829567	11090	2.91
28	20.6641129259	164	3.84
28	41.6009306818	80010	3.32
28	89.9049195155	421	3.65
28	181.206311808	229	2.79
28	240.821294322	9596	2.97
28	295.6037223	207	2.66
28	357.257105875	3034	2.76
28	455.832322253	479	2.79
28	563.523989296	6768	2.72
28	628.173107315	386	3.15
28	661.24093706	2475	2.84
28	746.726063316	4406	2.71
28	783.843868909	5546	2.93
28	799.213242985	1476	2.99
28	864.568587594	473	3.86
28	893.146405287	213	4.64
28	907.969120152	2020	2.89
28	919.835198657	507	3.43
28	968.165486876	12244	2.98
28	1032.67226828	542	3.05
28	1070.77326745	199	3.41
28	1085.2766841	1134	3.11
28	1100.51963515	17365	2.97 5994.1287
28	1184.84061915	5107	3.03
28	1218.95053615	226	3.30
28	1229.60285065	904	3.89
28	1237.44265141	778	3.20
28	1261.86694664	1590	3.32
28	1284.42644575	15257	3.16 5987.3016
28	1312.55624017	341	3.20
28	1321.5533838	451	3.24
28	1427.97337849	859	3.73
28	1609.92483909	5664	3.05  5975.0648
28	1646.80068388	20912	3.04 5973.6649
28	1701.04296007	7017	3.14
28	1749.95801971	528	2.57
28	1787.01902561	2101	3.08
28	1887.35422793	1119	3.12
29	69.0201585826	921	3.37
29	180.146066788	778	3.05
29	414.937250521	222	2.66
29	434.594156827	298	2.78
29	612.665310199	3400	3.00
29	625.636051717	311	3.07
29	741.740175641	2258	2.79
29	762.968790861	757	2.88
29	774.187430115	219	4.30
29	796.833981785	14070	2.88
29	847.186343777	2448	3.04
29	903.436467853	5765	2.85
29	913.594879939	2803	2.84
29	935.477510524	1101	2.88
29	949.277385306	453	3.32
29	971.388915922	453	3.19
29	1024.71503231	566	3.28
29	1147.67428764	1050	2.94
29	1178.21181161	50557	3.16 5928.813
29	1208.48201602	392	3.47
29	1224.10687454	4320	3.17
29	1248.40369438	3023	3.18
29	1257.62574823	600	5.54
29	1270.96364792	1763	3.21
29	1340.95548183	237	4.44
29	1363.89814791	453	3.45
29	1445.1997487	798	3.52
29	1508.06794364	3738	3.52
29	1559.63651219	5216	3.28
29	1567.35162823	264	2.65
29	1628.74809209	94718	3.16 5912.0853
29	1651.36234826	335	3.63
29	1712.39326449	1326	3.11
29	1801.48084507	765	2.91
29	1931.91435662	494	3.21
29	1951.95252447	452	3.02
30	103.846806355	364	3.05
30	248.189364605	399	3.27
30	270.197398945	445	3.28
30	383.204358786	281	2.87
30	401.843707763	714	2.95
30	511.574535325	2066	2.80
30	554.459322008	867	2.95
30	593.158995758	67677	2.80 5888.5841
30	651.575957654	515	3.02
30	674.872343136	3623	2.78  5885.7016
30	761.685826225	29321	2.82 5882.6242
30	974.951344058	418	4.22
